transaksi_flashsale_pre,total_transaksi_pre,avg_spending_pre,kota_pengguna,platform_device,is_premium_member,prompt_variant_mudah,opted_out_notif,transaksi_flashsale_post
0,13,178197.0,Bandung,Android,0,1,1,0
0,12,162488.0,Yogyakarta,Android,1,1,1,0
1,10,190403.0,Yogyakarta,iOS,0,0,1,2
0,7,133851.0,Makassar,Web,0,1,1,0
2,3,179819.0,Bandung,Web,0,0,0,3
2,6,145279.0,Yogyakarta,Android,0,0,1,4
5,11,165180.0,Yogyakarta,Android,0,0,0,5
2,17,159631.0,Surabaya,Android,0,0,1,1
1,6,157559.0,Yogyakarta,Android,0,0,1,2
3,3,160818.0,Surabaya,Web,0,0,0,4
1,11,131755.0,Medan,Android,1,1,0,1
1,9,60157.0,Medan,iOS,1,0,1,2
2,12,206302.0,Makassar,iOS,0,0,0,2
1,14,128474.0,Yogyakarta,Android,1,0,0,4
4,6,146952.0,Yogyakarta,Android,0,1,1,4
2,6,186704.0,Yogyakarta,Android,0,1,0,3
0,4,56391.0,Jakarta,Android,0,0,0,1
3,7,39067.0,Jakarta,iOS,0,1,1,3
7,11,217808.0,Yogyakarta,Android,0,1,1,7
1,10,122775.0,Yogyakarta,Android,1,0,0,1
1,10,162933.0,Medan,Android,0,1,1,0
4,5,50869.0,Jakarta,Android,1,1,0,5
0,8,283176.0,Medan,Android,0,1,1,1
2,15,180074.0,Yogyakarta,Android,0,0,0,5
1,10,186429.0,Makassar,iOS,1,1,1,0
2,7,191214.0,Medan,Android,0,1,1,0
1,6,193832.0,Makassar,Android,0,0,0,0
1,5,173665.0,Medan,iOS,1,0,1,2
4,9,258294.0,Surabaya,Android,1,0,0,6
2,14,110940.0,Makassar,Android,0,0,1,2
0,1,154664.0,Medan,Android,0,1,1,0
3,8,142563.0,Jakarta,iOS,0,1,1,2
3,5,103085.0,Surabaya,Android,0,0,0,4
5,9,155262.0,Makassar,Web,0,0,0,6
3,7,163556.0,Medan,Android,0,0,0,6
1,2,196628.0,Bandung,iOS,0,0,0,2
2,5,137048.0,Yogyakarta,Android,1,0,0,2
2,11,205706.0,Jakarta,Android,0,1,1,1
2,3,193272.0,Jakarta,Android,0,1,1,2
1,7,58036.0,Bandung,Android,0,0,0,2
0,8,159514.0,Makassar,iOS,0,0,1,0
2,8,246219.0,Bandung,Android,0,1,0,4
4,11,227997.0,Medan,iOS,0,1,0,6
5,9,159112.0,Jakarta,Android,0,0,0,6
1,12,145154.0,Medan,Web,0,0,0,1
2,3,196091.0,Makassar,Web,0,0,1,3
2,7,143502.0,Makassar,iOS,0,0,0,3
2,11,215025.0,Makassar,iOS,0,1,1,2
2,11,130474.0,Jakarta,Android,0,1,0,2
4,3,217605.0,Medan,Android,0,0,1,4
2,12,135219.0,Makassar,Android,0,0,1,3
4,9,85817.0,Medan,Android,0,0,0,5
2,10,121680.0,Makassar,Android,0,1,0,3
2,10,153161.0,Jakarta,Android,0,1,1,3
1,15,184680.0,Surabaya,Android,0,1,1,2
0,4,173582.0,Jakarta,Android,0,1,1,0
6,8,152468.0,Surabaya,Web,0,1,0,8
1,9,193047.0,Surabaya,Android,0,1,1,2
2,6,60951.0,Bandung,Android,0,0,1,1
0,13,52483.0,Yogyakarta,iOS,0,1,1,0
1,7,89291.0,Makassar,Android,0,1,0,3
2,7,127027.0,Jakarta,Android,0,1,1,1
1,8,36566.0,Medan,Android,0,0,0,2
2,7,104284.0,Yogyakarta,Android,1,0,0,2
3,4,160555.0,Bandung,Android,0,1,0,4
1,12,3279.0,Surabaya,Android,0,1,1,1
4,14,144189.0,Jakarta,Android,0,1,1,4
2,7,94848.0,Bandung,Android,0,1,1,2
2,10,92991.0,Surabaya,Android,0,1,0,4
3,12,93653.0,Medan,Android,0,0,0,5
0,9,126387.0,Bandung,Android,0,0,0,1
1,10,237511.0,Makassar,iOS,0,1,1,1
0,8,176065.0,Jakarta,iOS,1,1,1,0
0,4,223200.0,Surabaya,iOS,0,0,0,3
3,9,197005.0,Surabaya,Android,0,0,1,3
3,7,66847.0,Bandung,Android,0,1,1,3
1,7,128232.0,Bandung,Android,0,1,1,1
1,6,128544.0,Makassar,Android,0,0,1,0
1,8,164976.0,Yogyakarta,Android,0,0,0,1
1,9,171338.0,Medan,Web,1,1,0,3
0,10,205769.0,Bandung,Android,0,0,0,2
2,7,136950.0,Makassar,iOS,0,0,1,2
2,16,215846.0,Yogyakarta,Web,0,1,1,3
0,13,64198.0,Yogyakarta,Android,0,0,0,1
3,10,159476.0,Medan,Android,0,0,0,5
3,12,221228.0,Surabaya,Android,0,1,0,5
3,11,109255.0,Makassar,Web,1,0,0,4
2,12,89801.0,Medan,Android,0,0,0,4
1,6,125726.0,Makassar,Android,1,1,0,3
1,12,146249.0,Jakarta,iOS,0,0,0,2
5,12,188730.0,Makassar,Android,0,1,1,5
1,7,118132.0,Makassar,Web,0,0,1,1
1,9,163013.0,Bandung,iOS,0,1,0,2
3,9,123483.0,Medan,iOS,0,0,0,5
2,7,162072.0,Bandung,Android,1,0,1,1
2,10,138048.0,Surabaya,Android,0,1,1,2
3,4,207506.0,Yogyakarta,iOS,0,0,0,5
0,9,221833.0,Bandung,Android,0,0,1,1
1,10,200367.0,Bandung,Android,0,1,1,2
1,7,113731.0,Jakarta,iOS,1,1,1,3
3,8,186591.0,Bandung,Android,1,0,0,5
2,8,227253.0,Makassar,iOS,0,0,0,3
3,6,126882.0,Makassar,Android,0,1,1,3
1,7,99231.0,Makassar,Web,0,0,0,3
3,7,171706.0,Makassar,Android,1,0,0,4
2,13,109834.0,Medan,Web,0,1,1,2
1,8,144642.0,Medan,Android,0,0,0,2
3,11,85826.0,Surabaya,Android,0,1,1,3
1,6,127633.0,Surabaya,Android,1,1,1,2
4,13,129516.0,Jakarta,iOS,1,1,0,6
1,7,259215.0,Makassar,Android,0,1,1,0
1,4,146840.0,Yogyakarta,iOS,0,1,0,2
2,10,183698.0,Bandung,Android,1,0,0,2
2,11,207771.0,Makassar,Android,1,1,0,3
1,5,138122.0,Jakarta,Android,0,0,1,2
2,4,160598.0,Bandung,iOS,0,1,0,5
1,10,197674.0,Medan,Android,0,0,0,2
1,8,159678.0,Yogyakarta,iOS,0,0,0,3
2,9,197384.0,Yogyakarta,iOS,0,0,1,3
0,7,131491.0,Medan,iOS,1,0,0,0
3,4,25825.0,Jakarta,Android,1,1,1,3
2,10,199959.0,Yogyakarta,Android,0,1,1,0
0,6,189891.0,Surabaya,Android,0,1,1,0
2,8,146923.0,Surabaya,Android,0,1,1,2
0,9,87849.0,Yogyakarta,iOS,0,0,0,2
4,9,61531.0,Bandung,Android,1,0,0,4
2,7,104768.0,Yogyakarta,Android,0,0,0,3
4,14,141185.0,Surabaya,Web,1,1,0,4
2,8,225671.0,Jakarta,iOS,0,0,1,1
1,11,140084.0,Makassar,Android,0,1,0,3
4,5,160516.0,Medan,Android,0,1,0,7
3,9,103785.0,Bandung,Android,1,0,0,4
2,7,164716.0,Jakarta,Android,0,1,1,2
1,8,146055.0,Jakarta,iOS,0,0,0,2
4,10,183351.0,Yogyakarta,iOS,0,0,0,5
1,7,114428.0,Makassar,Android,0,0,1,0
3,10,152649.0,Jakarta,Android,0,0,1,3
4,7,197099.0,Makassar,Android,1,0,0,3
0,4,132895.0,Bandung,Android,0,0,1,0
2,7,92277.0,Surabaya,Android,0,0,1,3
2,12,220026.0,Yogyakarta,iOS,0,0,0,4
3,4,204282.0,Medan,iOS,0,0,0,3
1,9,83367.0,Surabaya,Android,1,1,1,2
1,8,178700.0,Jakarta,Android,0,1,1,3
1,8,205293.0,Bandung,Android,0,0,1,1
0,13,234470.0,Makassar,Android,0,0,0,1
1,10,161254.0,Bandung,Android,0,0,0,3
2,8,135876.0,Medan,Web,0,1,1,2
3,8,236111.0,Medan,Android,0,0,1,2
1,7,78596.0,Jakarta,iOS,0,0,1,2
2,7,116437.0,Medan,Android,0,1,1,2
3,4,169860.0,Jakarta,Android,0,0,0,6
3,4,207691.0,Yogyakarta,Android,0,0,1,3
1,8,215059.0,Surabaya,Android,1,1,1,1
0,13,123959.0,Jakarta,iOS,0,1,0,2
1,8,211570.0,Bandung,iOS,1,0,0,2
3,7,179929.0,Yogyakarta,Web,0,0,0,4
1,7,101550.0,Bandung,Web,0,0,0,3
1,9,167923.0,Medan,iOS,0,0,1,1
2,4,86503.0,Makassar,iOS,0,1,0,4
1,15,104192.0,Yogyakarta,Android,0,1,1,1
5,3,146581.0,Medan,Android,0,0,0,4
4,6,111988.0,Medan,Android,0,0,0,6
1,10,68879.0,Bandung,iOS,0,0,1,0
0,6,104979.0,Medan,Android,0,1,1,1
3,9,173957.0,Medan,iOS,1,0,1,2
4,8,111167.0,Yogyakarta,Web,1,0,0,5
5,7,90617.0,Medan,Android,0,0,0,7
3,12,119594.0,Yogyakarta,Android,0,0,0,5
6,8,152022.0,Yogyakarta,iOS,0,1,1,6
1,10,151163.0,Bandung,Web,0,0,0,1
4,14,168153.0,Surabaya,Android,1,0,0,4
1,13,120846.0,Jakarta,Android,0,0,0,2
0,4,192152.0,Jakarta,iOS,0,1,1,0
1,6,145736.0,Makassar,iOS,1,1,0,2
2,11,180816.0,Yogyakarta,Android,0,1,1,2
5,12,117277.0,Yogyakarta,Android,0,1,1,6
5,6,80578.0,Yogyakarta,Android,0,1,1,5
3,5,223443.0,Jakarta,Android,0,0,1,2
5,6,83953.0,Medan,Android,1,1,0,6
4,5,118706.0,Medan,iOS,0,0,0,7
3,9,65511.0,Surabaya,Android,0,0,0,4
2,6,157938.0,Yogyakarta,iOS,1,0,0,4
4,8,151398.0,Makassar,iOS,0,1,1,5
1,9,94183.0,Jakarta,iOS,0,0,0,2
3,10,158691.0,Surabaya,Android,1,1,0,3
2,11,208633.0,Jakarta,Android,0,1,0,2
3,7,217666.0,Makassar,Web,1,1,1,4
1,9,206629.0,Medan,Android,0,0,0,3
3,7,218090.0,Makassar,iOS,0,0,0,4
0,7,104896.0,Surabaya,Android,1,1,1,1
6,6,185902.0,Medan,iOS,0,1,1,6
2,7,118613.0,Bandung,Android,0,0,0,2
2,9,165847.0,Jakarta,Android,0,1,1,2
1,7,37349.0,Bandung,Android,0,1,1,1
1,8,239359.0,Yogyakarta,Android,0,1,1,1
4,8,113774.0,Yogyakarta,Android,0,1,1,5
2,7,118033.0,Surabaya,iOS,0,1,1,1
1,4,245760.0,Surabaya,Android,1,1,1,2
1,9,161733.0,Makassar,Android,0,1,1,1
6,15,111367.0,Jakarta,Web,0,0,1,5
1,6,134658.0,Jakarta,Web,0,0,0,3
1,6,67133.0,Bandung,Android,0,0,0,3
1,6,149672.0,Bandung,Android,0,0,1,1
0,7,91085.0,Makassar,Android,1,1,1,0
1,7,116979.0,Jakarta,Android,0,0,0,2
2,10,99708.0,Makassar,iOS,0,0,1,2
3,12,40876.0,Bandung,iOS,0,0,0,5
3,5,170351.0,Medan,iOS,0,0,0,3
0,6,149480.0,Jakarta,Android,0,1,1,0
2,12,194734.0,Yogyakarta,Android,0,0,0,4
2,14,177529.0,Medan,Android,1,0,1,1
3,7,184842.0,Medan,Android,0,1,1,4
2,5,118058.0,Makassar,Android,0,1,0,3
0,12,123458.0,Yogyakarta,Android,0,0,1,0
3,9,123786.0,Surabaya,Android,1,0,1,2
2,7,181779.0,Jakarta,Web,0,0,1,1
2,10,195884.0,Surabaya,Android,0,0,0,4
3,8,79575.0,Bandung,iOS,0,1,1,3
2,13,270587.0,Medan,Android,0,1,0,4
1,5,132078.0,Jakarta,iOS,0,1,0,4
5,9,196193.0,Bandung,iOS,0,0,1,7
2,7,124723.0,Yogyakarta,Android,1,0,0,5
4,10,113412.0,Bandung,Android,0,0,0,5
0,9,110375.0,Bandung,Android,0,0,0,1
2,6,215857.0,Yogyakarta,iOS,1,1,1,1
3,16,140110.0,Yogyakarta,Android,0,0,1,2
1,12,147103.0,Yogyakarta,iOS,1,1,0,2
3,11,202425.0,Yogyakarta,Android,0,1,0,4
2,12,183228.0,Bandung,Android,1,0,1,4
2,6,199074.0,Jakarta,Android,0,0,0,3
1,9,120946.0,Jakarta,iOS,0,1,1,1
0,5,212248.0,Surabaya,iOS,1,1,1,0
4,4,157388.0,Yogyakarta,Android,0,0,0,5
1,7,73013.0,Yogyakarta,iOS,0,0,1,1
4,13,156535.0,Surabaya,Android,0,1,0,4
3,11,210602.0,Surabaya,Web,0,1,1,2
1,9,140763.0,Medan,iOS,0,0,0,2
2,7,179793.0,Makassar,Android,1,1,1,1
2,7,137493.0,Jakarta,iOS,0,1,1,2
1,7,147078.0,Bandung,Android,1,1,1,3
3,10,97053.0,Yogyakarta,Android,0,0,0,4
3,14,-8484.0,Yogyakarta,Android,1,1,1,4
2,10,172002.0,Jakarta,Web,0,0,0,3
2,6,120855.0,Yogyakarta,Android,0,0,0,4
2,12,74442.0,Medan,iOS,0,1,1,2
2,6,187367.0,Surabaya,Android,0,0,1,2
1,9,201075.0,Medan,Android,0,0,0,1
3,5,146573.0,Surabaya,Android,0,1,1,2
3,6,234129.0,Surabaya,Android,0,0,0,5
1,6,196796.0,Yogyakarta,Android,0,0,0,1
3,8,78489.0,Jakarta,Android,0,0,1,3
2,15,123879.0,Medan,iOS,0,1,0,4
1,11,179690.0,Makassar,Android,0,0,0,3
4,11,130933.0,Medan,Android,0,0,0,5
5,10,65170.0,Surabaya,Web,0,0,0,5
2,7,165598.0,Surabaya,Android,1,0,0,4
2,12,154998.0,Yogyakarta,Android,0,0,1,2
3,7,214645.0,Jakarta,Android,0,0,1,3
2,5,205383.0,Yogyakarta,Android,1,1,1,0
1,6,100844.0,Medan,Android,0,0,1,0
4,4,108295.0,Jakarta,Android,0,0,0,4
1,8,34246.0,Yogyakarta,Android,0,0,1,2
1,12,144980.0,Yogyakarta,iOS,0,0,1,2
2,6,159384.0,Jakarta,Android,0,0,0,3
1,8,118044.0,Yogyakarta,Android,0,0,0,2
4,8,172395.0,Surabaya,Android,1,1,1,5
1,5,155953.0,Surabaya,Android,0,0,0,3
2,12,48540.0,Bandung,Android,1,0,1,2
0,6,182060.0,Jakarta,Android,0,1,1,0
3,7,128735.0,Surabaya,iOS,0,1,1,3
1,11,102254.0,Makassar,Android,0,1,1,1
1,7,145074.0,Yogyakarta,Android,1,1,0,1
1,10,142025.0,Bandung,Android,1,1,1,0
1,14,175956.0,Medan,Android,0,1,0,4
3,5,96129.0,Yogyakarta,Web,0,0,1,4
0,9,271634.0,Jakarta,iOS,0,0,1,0
0,10,142650.0,Bandung,Android,0,1,0,0
3,12,133758.0,Yogyakarta,Android,0,0,0,4
2,10,130656.0,Bandung,Android,0,1,0,5
3,6,155399.0,Jakarta,Android,0,1,1,3
1,9,101044.0,Yogyakarta,Android,0,0,0,2
3,9,123392.0,Jakarta,Android,0,0,1,3
1,6,145405.0,Makassar,iOS,0,0,0,2
1,7,149101.0,Makassar,iOS,0,0,0,3
2,4,168862.0,Surabaya,Android,1,1,1,2
4,4,182910.0,Yogyakarta,Android,0,1,1,4
2,8,100145.0,Jakarta,iOS,0,1,0,3
3,8,154292.0,Medan,Web,1,1,1,3
2,6,159999.0,Jakarta,Android,0,1,1,2
3,14,116187.0,Yogyakarta,Web,1,1,0,3
2,11,54733.0,Medan,Android,0,1,1,3
2,8,148724.0,Jakarta,Android,0,0,0,4
2,3,127336.0,Bandung,Android,0,0,0,2
4,9,165025.0,Surabaya,Android,0,0,0,3
1,9,208852.0,Medan,Android,0,1,1,1
2,10,219814.0,Medan,Web,0,1,0,4
4,11,96491.0,Surabaya,iOS,1,1,0,6
5,9,193733.0,Makassar,Android,0,0,0,6
4,6,161405.0,Jakarta,Android,0,0,0,6
1,6,143092.0,Jakarta,Android,0,1,0,2
1,11,130236.0,Medan,iOS,0,0,1,2
4,4,92340.0,Medan,iOS,0,0,0,5
4,8,144680.0,Makassar,iOS,0,0,1,4
0,4,147985.0,Medan,Android,0,0,1,0
0,5,115554.0,Medan,iOS,0,0,0,2
2,8,91634.0,Makassar,Android,0,1,0,4
1,12,182987.0,Bandung,Android,0,1,0,1
3,9,60873.0,Makassar,Web,0,1,1,3
1,8,141790.0,Medan,Android,0,1,1,1
1,15,116701.0,Jakarta,Android,0,0,0,2
0,14,270144.0,Surabaya,Web,1,1,1,1
3,6,156507.0,Makassar,iOS,0,0,0,4
2,8,248400.0,Bandung,iOS,1,1,1,2
1,10,154082.0,Medan,Android,0,0,0,2
0,9,192842.0,Jakarta,Android,0,1,0,1
2,9,188165.0,Bandung,Android,1,0,0,3
6,6,146269.0,Jakarta,iOS,0,1,1,7
1,7,122460.0,Yogyakarta,iOS,0,0,1,1
1,6,172056.0,Jakarta,Android,0,0,0,1
0,10,122781.0,Makassar,Android,0,0,1,0
4,12,164862.0,Makassar,iOS,1,1,0,5
1,3,174181.0,Makassar,Android,1,0,0,2
2,14,178309.0,Medan,Android,0,1,1,1
0,9,125387.0,Yogyakarta,iOS,0,0,1,0
0,7,173070.0,Jakarta,Android,0,1,0,2
4,7,163443.0,Yogyakarta,iOS,0,1,0,5
3,7,171966.0,Makassar,Android,1,0,0,2
1,7,109809.0,Surabaya,Android,0,1,1,1
2,7,94235.0,Bandung,Android,1,0,1,2
1,11,143688.0,Medan,Web,0,0,0,2
1,11,103859.0,Yogyakarta,Android,0,0,0,4
3,10,145584.0,Makassar,Android,0,0,0,4
3,10,19462.0,Yogyakarta,Android,0,0,1,2
3,6,143636.0,Yogyakarta,iOS,0,0,0,6
1,6,76873.0,Surabaya,Android,1,0,1,0
1,13,149004.0,Medan,Android,1,1,0,1
5,8,109017.0,Medan,Android,0,1,1,5
2,15,124041.0,Surabaya,Android,0,0,0,4
1,6,170583.0,Jakarta,Android,0,0,0,3
4,10,169914.0,Medan,Android,1,0,1,5
2,7,105141.0,Medan,Android,0,1,0,3
1,6,157616.0,Surabaya,Web,1,0,1,1
1,12,189230.0,Jakarta,iOS,0,0,0,3
0,11,171641.0,Jakarta,Android,1,1,1,1
2,12,149017.0,Bandung,Android,0,1,0,3
2,6,182631.0,Bandung,iOS,0,1,0,3
2,11,139968.0,Medan,Android,0,1,1,2
3,6,114328.0,Jakarta,Android,1,0,0,4
2,4,183681.0,Yogyakarta,Android,0,1,0,4
4,5,148982.0,Bandung,Android,0,0,1,4
2,8,124340.0,Yogyakarta,Android,1,0,0,3
2,10,263949.0,Makassar,Android,0,0,1,1
4,2,186407.0,Surabaya,Android,1,0,0,6
3,11,145937.0,Surabaya,Android,0,1,0,5
1,9,189777.0,Medan,Android,1,0,1,0
2,7,141537.0,Surabaya,Web,0,0,0,4
1,10,193074.0,Bandung,Android,0,1,1,1
2,6,171991.0,Bandung,Android,0,0,1,2
3,10,207318.0,Medan,iOS,0,0,0,6
1,9,102131.0,Bandung,iOS,0,1,1,1
1,5,304426.0,Surabaya,Android,0,1,1,0
1,9,65366.0,Medan,Android,0,1,1,2
1,13,147001.0,Bandung,Android,1,0,0,3
2,5,161231.0,Jakarta,iOS,0,0,0,3
1,12,102188.0,Jakarta,Android,1,0,0,3
1,5,189832.0,Bandung,iOS,1,0,0,2
5,8,204791.0,Surabaya,Android,0,0,0,5
3,7,128014.0,Bandung,Android,0,1,0,4
3,7,158243.0,Jakarta,Android,0,0,0,4
0,11,164593.0,Jakarta,Android,1,1,1,0
2,11,59148.0,Medan,Android,1,1,1,2
1,8,191452.0,Surabaya,iOS,1,0,1,2
2,11,114036.0,Surabaya,Android,0,1,1,3
0,10,75932.0,Medan,iOS,1,1,1,2
5,8,237329.0,Yogyakarta,iOS,0,1,1,5
3,11,189301.0,Jakarta,Android,0,0,0,4
1,4,177032.0,Yogyakarta,Android,0,0,0,3
4,8,157760.0,Bandung,Web,1,0,0,5
3,9,109873.0,Jakarta,Android,0,1,1,3
2,13,233087.0,Makassar,Android,0,0,0,4
2,7,192289.0,Bandung,iOS,0,0,0,3
1,6,126605.0,Yogyakarta,Android,0,1,0,3
0,12,118545.0,Yogyakarta,iOS,0,1,1,0
2,8,123076.0,Bandung,iOS,1,1,1,3
0,8,139907.0,Yogyakarta,Android,0,0,0,2
2,5,130149.0,Yogyakarta,Android,0,1,1,2
1,13,135720.0,Yogyakarta,Android,1,0,0,2
0,7,53107.0,Bandung,Android,0,0,1,0
3,10,186410.0,Jakarta,Android,0,0,0,4
4,11,160744.0,Surabaya,Android,0,0,1,3
3,3,242201.0,Medan,Android,1,1,1,3
0,6,172584.0,Medan,iOS,1,1,1,0
1,9,140120.0,Yogyakarta,Android,0,1,1,0
1,7,100097.0,Bandung,Android,1,1,1,0
1,9,120413.0,Bandung,iOS,0,1,1,1
2,9,164382.0,Bandung,Android,0,0,0,4
3,5,142725.0,Surabaya,Android,0,1,1,4
0,4,126196.0,Medan,iOS,0,0,0,1
0,14,166965.0,Makassar,Android,0,1,1,1
1,14,132985.0,Surabaya,Android,0,1,0,3
2,7,160528.0,Surabaya,Android,0,0,0,3
2,6,120886.0,Jakarta,Android,0,0,1,2
5,8,125105.0,Surabaya,Android,0,0,1,4
1,8,190313.0,Jakarta,iOS,0,1,1,1
0,10,72197.0,Bandung,Web,0,0,0,1
6,12,50935.0,Surabaya,iOS,0,0,1,6
2,10,78762.0,Medan,Android,0,1,1,1
1,11,163904.0,Makassar,Android,0,0,1,1
0,7,204865.0,Yogyakarta,iOS,0,0,0,1
2,10,157944.0,Medan,iOS,1,1,1,2
2,12,133306.0,Bandung,iOS,0,0,0,2
7,8,221865.0,Surabaya,Android,1,0,1,7
2,8,135621.0,Surabaya,iOS,0,1,1,1
0,10,165233.0,Surabaya,Web,0,0,1,0
2,7,80474.0,Medan,Web,0,0,1,1
1,7,222154.0,Medan,Android,0,1,1,1
3,8,240844.0,Bandung,Android,1,0,0,3
3,7,164621.0,Surabaya,Android,0,0,0,5
2,6,112512.0,Bandung,iOS,0,1,1,3
1,6,231592.0,Bandung,Android,0,0,0,1
3,9,218202.0,Jakarta,Android,0,1,0,3
1,4,213351.0,Jakarta,iOS,0,0,1,1
2,3,103949.0,Bandung,iOS,0,0,0,2
4,12,176381.0,Makassar,iOS,0,0,1,5
1,9,157174.0,Bandung,Android,0,0,1,0
1,9,161981.0,Bandung,Android,0,0,1,1
1,9,122092.0,Surabaya,Android,0,0,1,2
4,8,190217.0,Medan,Android,0,0,1,5
1,8,164336.0,Bandung,Android,0,0,1,1
0,13,164462.0,Yogyakarta,Android,0,1,1,0
2,4,208854.0,Medan,iOS,0,0,0,3
4,9,178456.0,Medan,Android,0,0,0,5
2,9,73984.0,Jakarta,iOS,0,0,1,1
0,8,256594.0,Bandung,Android,0,1,0,1
0,7,66194.0,Makassar,Android,0,0,0,1
2,11,197309.0,Surabaya,Android,0,1,1,3
2,12,61388.0,Bandung,Android,0,0,1,1
2,11,136596.0,Yogyakarta,Android,0,0,0,3
3,6,178465.0,Yogyakarta,Web,0,0,1,2
2,7,151652.0,Surabaya,iOS,0,0,0,4
3,6,207855.0,Makassar,Android,0,0,0,4
6,10,187491.0,Bandung,Android,0,1,1,5
4,9,186775.0,Medan,iOS,0,0,0,6
2,3,156223.0,Yogyakarta,iOS,0,0,0,2
1,6,163590.0,Medan,Android,0,0,1,0
2,13,162811.0,Surabaya,iOS,0,1,1,2
1,12,170956.0,Makassar,Android,0,1,1,2
0,11,158584.0,Yogyakarta,iOS,1,1,1,1
2,9,160346.0,Jakarta,Android,1,1,1,3
4,6,190869.0,Makassar,Android,0,1,0,5
2,10,210490.0,Bandung,iOS,0,1,1,1
2,10,145091.0,Bandung,Android,1,0,0,2
1,10,116299.0,Medan,Android,0,1,0,3
2,7,144901.0,Bandung,Android,0,0,1,3
4,9,187355.0,Makassar,iOS,0,1,1,4
1,10,135419.0,Yogyakarta,Android,0,0,0,2
6,11,182338.0,Medan,iOS,0,1,1,8
3,7,187839.0,Jakarta,iOS,0,1,1,4
4,8,158411.0,Makassar,Android,0,0,1,4
3,3,100603.0,Yogyakarta,Web,0,0,0,1
1,7,190581.0,Surabaya,Android,0,0,0,2
2,10,56205.0,Makassar,Android,0,0,0,4
2,7,165948.0,Medan,Android,1,0,1,3
3,5,160774.0,Surabaya,Android,0,0,1,3
1,5,135696.0,Surabaya,Android,0,0,1,0
2,11,145388.0,Makassar,Android,1,0,0,3
3,9,82106.0,Surabaya,iOS,0,0,0,5
4,7,154860.0,Jakarta,Android,1,0,0,6
2,6,198932.0,Surabaya,iOS,1,0,0,3
2,17,126799.0,Makassar,Android,0,1,1,3
0,9,74483.0,Jakarta,iOS,1,0,1,0
2,5,121839.0,Yogyakarta,Web,0,0,0,4
3,10,82522.0,Bandung,Android,0,1,0,4
2,4,115492.0,Surabaya,Android,1,1,1,3
2,4,159638.0,Jakarta,Web,0,1,1,3
4,10,275934.0,Medan,Android,1,0,1,3
1,6,80115.0,Yogyakarta,iOS,0,1,1,0
1,6,165148.0,Makassar,iOS,1,1,0,4
0,10,175858.0,Bandung,Web,1,0,0,1
0,6,107779.0,Jakarta,Android,0,0,0,1
1,6,122385.0,Jakarta,iOS,0,0,0,2
2,9,159940.0,Surabaya,iOS,1,1,1,2
2,12,139817.0,Yogyakarta,iOS,1,0,0,3
3,8,162183.0,Makassar,Android,0,1,1,5
0,7,133862.0,Bandung,iOS,0,1,0,2
4,6,164758.0,Surabaya,iOS,0,1,1,5
1,7,223990.0,Yogyakarta,Android,0,1,1,2
1,5,200643.0,Surabaya,Android,0,1,1,2
3,5,114742.0,Jakarta,Android,0,1,0,2
1,9,74162.0,Jakarta,Web,0,0,1,0
1,7,71785.0,Jakarta,iOS,0,0,0,3
3,8,190291.0,Bandung,Android,0,1,1,3
0,11,156094.0,Surabaya,iOS,0,1,1,0
3,6,169794.0,Medan,Android,1,0,1,2
5,9,154955.0,Makassar,iOS,0,1,1,6
4,12,109643.0,Surabaya,Android,1,1,0,6
5,10,128026.0,Yogyakarta,iOS,0,0,0,7
5,10,161575.0,Makassar,Android,0,1,1,6
0,11,154275.0,Surabaya,Android,0,0,0,1
2,8,53838.0,Jakarta,iOS,0,1,0,3
3,6,183134.0,Jakarta,iOS,0,0,0,4
5,7,176761.0,Bandung,Android,0,1,0,6
1,6,123742.0,Medan,Android,0,1,1,1
2,5,157157.0,Jakarta,Android,1,1,0,3
2,7,195173.0,Makassar,iOS,0,0,0,3
2,9,173802.0,Jakarta,Android,0,0,0,3
2,7,134647.0,Surabaya,iOS,1,1,1,2
2,6,121718.0,Bandung,Android,0,0,0,5
2,6,200968.0,Yogyakarta,Android,0,1,1,2
3,6,99836.0,Yogyakarta,Android,0,0,1,3
3,9,228865.0,Surabaya,Android,1,1,1,2
3,6,143020.0,Bandung,Android,0,1,0,2
5,7,173383.0,Surabaya,Android,0,0,1,5
3,16,216098.0,Bandung,Android,0,0,0,4
3,15,158399.0,Yogyakarta,iOS,0,1,1,1
3,8,92636.0,Bandung,Android,1,0,0,5
0,12,80434.0,Surabaya,Android,0,1,1,0
4,4,189575.0,Bandung,Android,0,1,1,5
2,11,238274.0,Jakarta,Web,0,1,0,3
2,7,127637.0,Medan,Android,0,1,1,2
2,9,38146.0,Makassar,Android,1,0,1,0
3,12,263666.0,Yogyakarta,Android,0,0,0,5
2,8,208581.0,Surabaya,Android,0,1,0,3
2,7,218741.0,Jakarta,Android,0,0,1,0
0,9,87181.0,Makassar,Android,0,1,1,2
4,12,103883.0,Medan,iOS,0,1,1,4
0,11,47025.0,Medan,Android,0,0,1,1
0,5,108229.0,Medan,Android,0,1,0,0
3,6,236639.0,Surabaya,Android,1,1,0,4
1,4,137131.0,Makassar,Web,0,0,0,3
2,8,132714.0,Makassar,Android,1,1,0,3
3,9,80989.0,Bandung,iOS,0,1,0,4
3,6,140675.0,Surabaya,Android,0,1,1,3
3,11,208646.0,Surabaya,iOS,0,1,0,4
